country,cause,beta,gamma,eta,mu,xi,theta,q,Lambda_scaled,Lambda_per_100k_per_year,cause_name
United_Arab_Emirates,Cocaine use disorders,0.9553420543670654,0.3919870853424072,0.3346925377845764,0.001664706,0.004976931,0.1209874004125595,1.719906449317932,14.260765075683594,1426.0765075683594,Cocaine
United_Kingdom,Cocaine use disorders,0.550176203,0.709836483,0.1894556581974029,0.009973912,0.004066758,0.069022074,1.4371240139007568,12.060029029846191,1206.0029029846191,Cocaine
United_Republic_of_Tanzania,Cocaine use disorders,0.9903677701950072,0.3795535862445831,0.3150052428245544,0.010056029,0.017457124,0.1210492849349975,1.7358348369598389,39.76229476928711,3976.229476928711,Cocaine
United_States_of_America,Cocaine use disorders,0.5493038892745972,0.7160906791687012,0.1990787535905838,0.008547026,0.004526881,0.067750715,1.4311180114746094,13.220812797546388,1322.081279754639,Cocaine
Uruguay,Cocaine use disorders,0.5862622261047363,0.7108531594276428,0.1831520795822143,0.009658705,0.002553705,0.066973239,1.464231252670288,14.684470176696776,1468.4470176696775,Cocaine
Uzbekistan,Cocaine use disorders,0.9546808004379272,0.397250086,0.3307490050792694,0.006621941,0.005743379,0.1199974790215492,1.7198491096496582,24.813323974609375,2481.3323974609375,Cocaine
Vanuatu,Cocaine use disorders,1.0129477977752686,0.3730531930923462,0.3245079219341278,0.005620088,0.014627909,0.1180784627795219,1.6864025592803955,32.86776351928711,3286.776351928711,Cocaine
Venezuela_(Bolivarian_Republic_of),Cocaine use disorders,0.9560410976409912,0.3964135646820068,0.3325404226779938,0.005643294,0.004777195,0.1195279732346534,1.7213327884674072,21.63617706298828,2163.617706298828,Cocaine
Viet_Nam,Cocaine use disorders,0.9643865823745728,0.391403317,0.3293440341949463,0.006020529,0.017919566,0.1268284171819687,1.719565987586975,18.917823791503903,1891.7823791503904,Cocaine
Yemen,Cocaine use disorders,1.0188196897506714,0.3822419345378876,0.3166772425174713,0.007135088,0.005845082,0.1179791018366813,1.6949584484100342,39.61505889892578,3961.505889892578,Cocaine
Zambia,Cocaine use disorders,0.9996270537376404,0.3678827881813049,0.3392785489559173,0.011790353,0.017950011,0.119907334,1.6943930387496948,41.69444274902344,4169.444274902344,Cocaine
Zimbabwe,Cocaine use disorders,0.96569562,0.3988798856735229,0.3125955462455749,0.012182853,0.003698926,0.1168578341603279,1.7265589237213137,34.39767837524414,3439.767837524414,Cocaine
Afghanistan,Opioid use disorders,0.5629755258560181,0.6891958713531494,0.1639981567859649,0.010593647,0.005669515,0.1301756799221038,1.4597468376159668,44.61658859,4461.658859,Opioid
Albania,Opioid use disorders,0.5531638860702515,0.7222682237625122,0.1913585066795349,0.006435971,0.012340074,0.0678076,1.4526842832565308,15.754352569580078,1575.4352569580078,Opioid
Algeria,Opioid use disorders,0.5537158250808716,0.7089873552322388,0.1758657097816467,0.005049559,0.011387866,0.06270355,1.4522929191589355,23.44144058227539,2344.144058227539,Opioid
American_Samoa,Opioid use disorders,0.5749462246894836,0.7232131958007812,0.1892988383769989,0.005067118,0.006651279,0.067259401,2.0221164226531982,25.512500762939453,2551.2500762939453,Opioid
Andorra,Opioid use disorders,0.5524361729621887,0.728730321,0.1938856989145279,0.0059045,0.007986034,0.068485007,1.457613825798035,10.26941204071045,1026.941204071045,Opioid
Angola,Opioid use disorders,0.8505083918571472,0.4260052442550659,0.2484096437692642,0.013762882,0.007228424,0.093399554,1.8237920999526975,44.78838348388672,4478.838348388672,Opioid
Antigua_and_Barbuda,Opioid use disorders,0.5625478029251099,0.7206724882125854,0.186274454,0.006499912,0.006002369,0.06830021,1.6875933408737185,15.657058715820312,1565.7058715820312,Opioid
Argentina,Opioid use disorders,0.5612037777900696,0.7230440378189087,0.1811619102954864,0.007722559,0.005673574,0.066693835,1.481147289276123,17.917530059814453,1791.7530059814453,Opioid
Armenia,Opioid use disorders,0.558566689,0.7155807614326477,0.1846175342798233,0.009206736,0.004092403,0.067125775,1.456084966659546,14.52055835723877,1452.055835723877,Opioid
Australia,Opioid use disorders,0.6108967065811157,0.7108632326126099,0.1846869885921478,0.006736794,0.007562118,0.06649901,1.5039737224578855,13.228617668151855,1322.8617668151855,Opioid
Austria,Opioid use disorders,0.5475924611091614,0.7124768495559692,0.195156455,0.009681941,0.00943383,0.069164209,1.446710467338562,9.953117370605469,995.3117370605468,Opioid
Azerbaijan,Opioid use disorders,0.5579031109809875,0.7170273661613464,0.1816187649965286,0.00762197,0.005711061,0.065657459,1.4566305875778198,18.102970123291016,1810.2970123291016,Opioid
Bahamas,Opioid use disorders,0.5601233839988708,0.7235575914382935,0.1883128136396408,0.007293118,0.005659629,0.068097629,1.5175777673721311,16.07561683654785,1607.5616836547852,Opioid
Bahrain,Opioid use disorders,0.564379871,0.7175769805908203,0.1775354146957397,0.002421794,0.004645717,0.064540043,1.458619236946106,18.16820526123047,1816.8205261230469,Opioid
Bangladesh,Opioid use disorders,0.5724225640296936,0.7139979004859924,0.1902627646923065,0.007485147,0.019841235,0.066804402,2.031409264,25.462059020996097,2546.2059020996094,Opioid
Barbados,Opioid use disorders,0.5565906763076782,0.7214148044586182,0.1904515922069549,0.009205294,0.005364618,0.069120899,1.4822337627410889,13.201882362365724,1320.1882362365725,Opioid
Belarus,Opioid use disorders,0.7609817385673523,0.7155846953392029,0.1934244483709335,0.013478883,0.011504261,0.067973182,1.7550835609436035,10.27685260772705,1027.685260772705,Opioid
Belgium,Opioid use disorders,0.5449473857879639,0.7158808708190918,0.1906570047140121,0.009997529,0.012212208,0.069190696,1.444173812866211,11.129528999328612,1112.952899932861,Opioid
Belize,Opioid use disorders,0.572662354,0.7131167650222778,0.1869406700134277,0.005327471,0.005812288,0.066283725,2.0333499908447266,25.874765396118164,2587.4765396118164,Opioid
Benin,Opioid use disorders,0.8412023782730103,0.4321290850639343,0.2513448596000671,0.011178323,0.003920536,0.092496186,1.840527296066284,40.570648193359375,4057.0648193359375,Opioid
Bermuda,Opioid use disorders,0.5566586852073669,0.7193044424057007,0.1901654005050659,0.007643882,0.007966759,0.069104739,1.4690691232681274,11.266794204711914,1126.6794204711914,Opioid
Bhutan,Opioid use disorders,0.5681331753730774,0.7201035618782043,0.1852846443653106,0.007709383,0.007141499,0.067810811,2.030236005783081,22.355852127075195,2235.5852127075195,Opioid
Bolivia_(Plurinational_State_of),Opioid use disorders,0.57115531,0.7160160541534424,0.1840919256210327,0.009164941,0.006092818,0.066842832,2.012132406234741,27.49502944946289,2749.502944946289,Opioid
Bosnia_and_Herzegovina,Opioid use disorders,0.5417608618736267,0.7200167179107666,0.2040823996067047,0.010697441,0.006808516,0.071376868,1.7024140357971191,10.164088249206545,1016.4088249206544,Opioid
Botswana,Opioid use disorders,0.566059947,0.7137476205825806,0.1723281294107437,0.009628941,0.006529188,0.063603416,1.4776750802993774,28.01614761352539,2801.614761352539,Opioid
Brazil,Opioid use disorders,0.5652673244476318,0.7229782342910767,0.1909616291522979,0.006379941,0.005619043,0.067684889,1.908934235572815,17.518205642700195,1751.8205642700195,Opioid
Brunei_Darussalam,Opioid use disorders,0.5650019645690918,0.7193431854248047,0.1819652616977691,0.004033265,0.008546294,0.066652775,1.6150825023651123,18.611265182495117,1861.1265182495115,Opioid
Bulgaria,Opioid use disorders,0.5552418828010559,0.7201501131057739,0.1920544207096099,0.014767677,0.009166999,0.070466682,1.4691059589385986,9.345234870910645,934.5234870910645,Opioid
Burkina_Faso,Opioid use disorders,0.9368299245834352,0.4033219218254089,0.2877276539802551,0.012751736,0.003632798,0.1094214618206024,1.7553222179412842,42.10673522949219,4210.673522949219,Opioid
Burundi,Opioid use disorders,0.9536073803901672,0.4003896415233612,0.2990801930427551,0.012804853,0.01199413,0.1127190291881561,1.743139147758484,42.68764877319336,4268.764877319336,Opioid
Cabo_Verde,Opioid use disorders,0.5727644562721252,0.7166479825973511,0.1852017045021057,0.006139559,0.006334831,0.067802779,2.0262703895568848,23.856029510498047,2385.6029510498047,Opioid
Cambodia,Opioid use disorders,0.8937556743621826,0.419890821,0.2704737484455108,0.007922,0.004075803,0.1013254225254058,1.7675535678863523,28.930265426635746,2893.026542663574,Opioid
Cameroon,Opioid use disorders,0.5890405774116516,0.7109618186950684,0.1763240098953247,0.011265382,0.006147894,0.065089643,2.0164289474487305,39.63996887207031,3963.9968872070312,Opioid
Canada,Opioid use disorders,0.9857633113861084,0.6788861751556396,0.1794081628322601,0.007364882,0.009487594,0.068090327,1.678615927696228,11.191176414489746,1119.1176414489746,Opioid
Central_African_Republic,Opioid use disorders,0.8503226041793823,0.4377195835113525,0.2421557605266571,0.018823912,0.004961527,0.090243265,1.8260691165924072,43.781028747558594,4378.102874755859,Opioid
Chad,Opioid use disorders,0.931767762,0.4127053320407867,0.2685872912406921,0.015956383,0.00374079,0.1023136004805564,1.762736201286316,49.04043960571289,4904.043960571289,Opioid
Chile,Opioid use disorders,0.5592026710510254,0.7214430570602417,0.1913168132305145,0.005712235,0.006218883,0.068729565,1.4692153930664062,15.009352684020996,1500.9352684020996,Opioid
China,Opioid use disorders,0.5541137456893921,0.716315746,0.1911328434944152,0.006615941,0.009853244,0.069686145,1.5367629528045654,13.279765129089355,1327.9765129089355,Opioid
Colombia,Opioid use disorders,0.5645173788070679,0.7184605598449707,0.1835797131061554,0.005496206,0.005771618,0.06650681,1.7025011777877808,19.386117935180664,1938.6117935180664,Opioid
Comoros,Opioid use disorders,0.9175483584403992,0.410510778,0.2852281928062439,0.009584324,0.006008792,0.1082008481025695,1.7603282928466797,34.898292541503906,3489.8292541503906,Opioid
Congo,Opioid use disorders,0.5883362889289856,0.7108205556869507,0.1843850910663604,0.0093425,0.010453492,0.067098767,2.021436929702759,36.330589294433594,3633.0589294433594,Opioid
Cook_Islands,Opioid use disorders,0.5732072591781616,0.7253998517990112,0.1949539333581924,0.007561147,0.005989129,0.068519324,2.0227322578430176,20.903942108154297,2090.3942108154297,Opioid
Costa_Rica,Opioid use disorders,0.5620430707931519,0.7211836576461792,0.1910488754510879,0.004334853,0.005863422,0.067961253,1.5287971496582031,17.571823120117188,1757.1823120117188,Opioid
Croatia,Opioid use disorders,0.5393775105476379,0.7157623767852783,0.1914552897214889,0.012439324,0.008869099,0.068428569,1.4408539533615112,9.736206055,973.6206055,Opioid
Cuba,Opioid use disorders,0.5567173361778259,0.7213614583015442,0.196307898,0.008367706,0.005261381,0.069412909,1.6234015226364136,11.795941352844238,1179.5941352844238,Opioid
Cyprus,Opioid use disorders,0.5468461513519287,0.7211729884147644,0.1912731528282165,0.006558794,0.012426196,0.068850853,1.448422908782959,12.889471054077148,1288.9471054077148,Opioid
Czechia,Opioid use disorders,0.5412136316299438,0.7152302861213684,0.1994263976812362,0.010856883,0.011041641,0.070831165,1.4440168142318726,10.197294235229492,1019.7294235229492,Opioid
Côte_d'Ivoire,Opioid use disorders,0.591781735,0.721448541,0.1800736933946609,0.011459618,0.00605372,0.065453023,2.0175936222076416,40.77550125,4077.5501251220703,Opioid
Democratic_People's_Republic_of_Korea,Opioid use disorders,0.5629796981811523,0.7185680270195007,0.1895777583122253,0.008783147,0.008175496,0.067939885,1.684986591339111,15.744587898254396,1574.4587898254397,Opioid
Democratic_Republic_of_the_Congo,Opioid use disorders,0.8952045440673828,0.4187919795513153,0.2700022459030151,0.012808471,0.007271509,0.1010942980647087,1.780801535,44.18323516845703,4418.323516845703,Opioid
Denmark,Opioid use disorders,0.5455752015113831,0.7035317420959473,0.1930756717920303,0.010362588,0.013064212,0.06973654,1.4412975311279297,11.533265113830566,1153.3265113830566,Opioid
Djibouti,Opioid use disorders,0.5888469219207764,0.7154786586761475,0.1848626136779785,0.009576176,0.022258066,0.067815974,2.007563352584839,29.158470153808594,2915.8470153808594,Opioid
Dominica,Opioid use disorders,0.5690591931343079,0.7215677499771118,0.1833971887826919,0.010841383,0.005834581,0.06697771,2.0378804206848145,16.436323165893555,1643.6323165893557,Opioid
Dominican_Republic,Opioid use disorders,0.5699759125709534,0.715467632,0.1918054670095443,0.005781529,0.005943774,0.068074159,2.0310258865356445,23.36005973815918,2336.005973815918,Opioid
Ecuador,Opioid use disorders,0.5720415115356445,0.7200018167495728,0.1849431693553924,0.005164618,0.005957777,0.066427685,2.008100986480713,22.71741104125977,2271.741104125977,Opioid
Egypt,Opioid use disorders,0.5585810542106628,0.7074558734893799,0.1770792007446289,0.006416471,0.005431298,0.065583743,1.458071231842041,27.03167724609375,2703.167724609375,Opioid
El_Salvador,Opioid use disorders,0.5676558613777161,0.7104761600494385,0.1856155693531036,0.007230765,0.006019621,0.06702546,2.0061354637145996,23.023412704467773,2302.3412704467773,Opioid
Equatorial_Guinea,Opioid use disorders,0.5831342935562134,0.7032917737960815,0.1788972914218902,0.011913941,0.017621865,0.065944336,2.018360137939453,38.50470733642578,3850.470733642578,Opioid
Eritrea,Opioid use disorders,0.8687344789505005,0.4262272715568542,0.2607445120811462,0.009550706,0.017050762,0.096447349,1.8016440868377688,35.371116638183594,3537.1116638183594,Opioid
Estonia,Opioid use disorders,1.1150087118148804,0.7008530497550964,0.1952958106994629,0.012676824,0.006546147,0.069602147,1.7204093933105469,10.35129451751709,1035.129451751709,Opioid
Eswatini,Opioid use disorders,0.5677204132080078,0.7165347933769226,0.1620996445417404,0.012488912,0.007988407,0.083143033,1.7693722248077393,31.33338165283203,3133.338165283203,Opioid
Ethiopia,Opioid use disorders,0.9481196403503418,0.3981669545173645,0.3068613708019256,0.011616529,0.009041512,0.1146391630172729,1.7394698858261108,40.63685226,4063.6852264404297,Opioid
Fiji,Opioid use disorders,0.572796643,0.726780117,0.1888634115457534,0.007765118,0.006457513,0.065904096,2.0225911140441895,23.301294326782227,2330.1294326782227,Opioid
Finland,Opioid use disorders,0.5879089832305908,0.7048195600509644,0.1904335618019104,0.009666559,0.011511542,0.068456881,1.4198639392852783,10.755087852478027,1075.5087852478027,Opioid
France,Opioid use disorders,0.5467092990875244,0.7141801118850708,0.1790097653865814,0.009024736,0.010660121,0.067176789,1.4456744194030762,12.200529098510742,1220.0529098510742,Opioid
Gabon,Opioid use disorders,0.5770373344421387,0.7202029228210449,0.1854117810726165,0.008663971,0.009830412,0.067929201,2.024707078933716,32.699913024902344,3269.9913024902344,Opioid
Gambia,Opioid use disorders,0.5832341909408569,0.714302659,0.1817152053117752,0.010048412,0.006031323,0.067465588,2.015881061553955,39.17585372924805,3917.5853729248047,Opioid
Georgia,Opioid use disorders,0.5464279651641846,0.7180359363555908,0.1894872933626175,0.011911029,0.005329046,0.067077927,1.4493058919906616,14.128999710083008,1412.8999710083008,Opioid
Germany,Opioid use disorders,0.5540058612823486,0.7110496759414673,0.1930731832981109,0.010897265,0.011195971,0.070076048,1.450353741645813,9.136352539,913.6352539,Opioid
Ghana,Opioid use disorders,0.5777987241744995,0.7227115631103516,0.1814023852348327,0.009145088,0.005935838,0.066192254,2.019829511642456,33.321292877197266,3332.1292877197266,Opioid
Greece,Opioid use disorders,0.8584903478622437,0.7169256210327148,0.1911291033029556,0.010290883,0.009494836,0.067570716,1.765499472618103,9.440823554992676,944.0823554992676,Opioid
Greenland,Opioid use disorders,0.5229300260543823,0.6999605894088745,0.1897016167640686,0.008524177,0.007417127,0.068187259,1.4293160438537598,16.558971405029297,1655.8971405029297,Opioid
Grenada,Opioid use disorders,0.5610527992248535,0.7235560417175293,0.1848356425762176,0.007651323,0.006236413,0.066884026,2.029531240463257,17.249881744384766,1724.9881744384766,Opioid
Guam,Opioid use disorders,0.5763682723045349,0.7187303304672241,0.1957027912139892,0.005216,0.006985587,0.067908958,2.0217814445495605,21.593353271484375,2159.3353271484375,Opioid
Guatemala,Opioid use disorders,0.5720293521881104,0.7115107178688049,0.184744507,0.006196853,0.007380375,0.067745753,2.0243117809295654,30.487205505371097,3048.7205505371094,Opioid
Guinea-Bissau,Opioid use disorders,0.9211899042129515,0.4107253551483154,0.2756820321083069,0.013117324,0.003629924,0.1036413162946701,1.7628843784332275,38.97688293457031,3897.6882934570312,Opioid
Guinea,Opioid use disorders,0.921821952,0.414313257,0.3011569380760193,0.013350911,0.003702381,0.1105572655797004,1.753150224685669,40.21247100830078,4021.247100830078,Opioid
Guyana,Opioid use disorders,0.5722488164901733,0.7215213179588318,0.1846994012594223,0.008020735,0.005757962,0.066209711,2.0322089195251465,24.27967643737793,2427.967643737793,Opioid
Haiti,Opioid use disorders,0.571079433,0.7240056395530701,0.1884020417928695,0.010069941,0.006088052,0.067156881,2.0189104080200195,29.306058883666992,2930.605888366699,Opioid
Honduras,Opioid use disorders,0.5743206143379211,0.7098214626312256,0.1906342506408691,0.005231147,0.00651087,0.067142665,2.024308204650879,29.54914665222168,2954.914665222168,Opioid
Hungary,Opioid use disorders,0.5520249009132385,0.721725345,0.1909644454717636,0.013518706,0.008052589,0.069882989,1.7705283164978027,9.835499763,983.5499763,Opioid
Iceland,Opioid use disorders,0.629752517,0.7073822021484375,0.1860915273427963,0.006559441,0.010795932,0.068344764,1.4567846059799194,14.435176849365234,1443.5176849365234,Opioid
India,Opioid use disorders,0.5614451169967651,0.7146155834197998,0.1887980848550796,0.008065735,0.007341856,0.068046555,1.9953649044036863,23.754383087158203,2375.4383087158203,Opioid
Indonesia,Opioid use disorders,0.964155614,0.3926807045936584,0.3349690735340118,0.007646324,0.005632405,0.1200505569577217,1.715831279754639,20.73376465,2073.376465,Opioid
Iran_(Islamic_Republic_of),Opioid use disorders,0.7069216370582581,0.7073972225189209,0.1859732568264007,0.005106323,0.007916057,0.066076614,1.555368423461914,18.317235946655273,1831.7235946655271,Opioid
Iraq,Opioid use disorders,0.5672470331192017,0.6889172792434692,0.1692969799041748,0.006153265,0.007847375,0.1302586644887924,1.4604716300964355,33.885528564453125,3388.5528564453125,Opioid
Ireland,Opioid use disorders,0.5684646964073181,0.7071853876113892,0.1865372359752655,0.007237794,0.010208334,0.067929246,1.4385766983032229,14.188676834106444,1418.8676834106443,Opioid
Israel,Opioid use disorders,0.5643597841262817,0.7174616456031799,0.180125892,0.005460647,0.009169329,0.066099048,1.4785830974578855,20.86897087097168,2086.897087097168,Opioid
Italy,Opioid use disorders,0.5570996403694153,0.7141014337539673,0.1943891942501068,0.010122529,0.007594246,0.06969098,1.489816427230835,8.756912231445312,875.6912231445312,Opioid
Jamaica,Opioid use disorders,0.5664050579071045,0.7222788333892822,0.1810841113328933,0.007096941,0.005726162,0.06623584,1.9286235570907593,18.040205001831055,1804.0205001831057,Opioid
Japan,Opioid use disorders,0.5450446009635925,0.7142050862312317,0.1995237469673156,0.009146912,0.006332432,0.072524399,2.063962936401367,8.386617660522461,838.6617660522461,Opioid
Jordan,Opioid use disorders,0.5588063,0.7145044207572937,0.1752847135066986,0.00364553,0.005487491,0.064125165,1.4579439163208008,28.159940719604492,2815.994071960449,Opioid
Kazakhstan,Opioid use disorders,0.5582448840141296,0.7038874626159668,0.1778375506401062,0.009157323,0.006375453,0.064218551,1.443040132522583,20.356969833374023,2035.6969833374023,Opioid
Kenya,Opioid use disorders,0.9308305978775024,0.3990514874458313,0.3032208383083343,0.008563941,0.007395443,0.1124614924192428,1.7547013759613037,36.192264556884766,3619.226455688477,Opioid
Kiribati,Opioid use disorders,0.5722360014915466,0.7206299304962158,0.1837708950042724,0.007413735,0.039848268,0.066130638,2.020625352859497,31.002941131591797,3100.2941131591797,Opioid
Kuwait,Opioid use disorders,0.5582151412963867,0.7153295278549194,0.1713964343070984,0.002142794,0.005367778,0.06355162,1.453735589981079,19.28467559814453,1928.4675598144531,Opioid
Kyrgyzstan,Opioid use disorders,0.559214711,0.7132686376571655,0.1775590777397155,0.007856118,0.008324397,0.066254742,1.459131121635437,25.208175659179688,2520.8175659179688,Opioid
Lao_People's_Democratic_Republic,Opioid use disorders,0.903589964,0.4172723293304443,0.2735649049282074,0.008998882,0.004089938,0.1006209477782249,1.7640857696533203,30.159765243530273,3015.9765243530273,Opioid
Latvia,Opioid use disorders,0.5265307426452637,0.7034099102020264,0.1899844706058502,0.014586118,0.008337113,0.068831399,1.4331289529800415,9.832941055297852,983.2941055297852,Opioid
Lebanon,Opioid use disorders,0.5419286489486694,0.7118124961853027,0.1773649901151657,0.004885206,0.005022126,0.065394536,1.4385719299316406,20.145675659179688,2014.5675659179688,Opioid
Lesotho,Opioid use disorders,0.5697758197784424,0.7159955501556396,0.1837469935417175,0.014720265,0.007024069,0.06551218,1.932703733444214,29.189382553100582,2918.9382553100586,Opioid
Liberia,Opioid use disorders,0.5784960389137268,0.7230127453804016,0.1912049055099487,0.013162412,0.006322672,0.066774197,2.020068407058716,39.365352630615234,3936.535263061523,Opioid
Libya,Opioid use disorders,0.5548803210258484,0.7092987298965454,0.1736394315958023,0.004873735,0.009658394,0.062344864,1.447224259376526,22.15491104125977,2215.491104125977,Opioid
Lithuania,Opioid use disorders,0.5970933437347412,0.711502731,0.1967577338218689,0.013121353,0.008779555,0.069905154,1.4526500701904297,10.355912208557127,1035.591220855713,Opioid
Luxembourg,Opioid use disorders,0.5656663775444031,0.7067074179649353,0.1905206590890884,0.008281765,0.008091704,0.068033546,1.4750946760177612,11.592323303222656,1159.2323303222656,Opioid
Madagascar,Opioid use disorders,0.9240188002586364,0.4081910848617553,0.2833851873874664,0.009495265,0.015882004,0.1066091507673263,1.760571002960205,38.45738220214844,3845.738220214844,Opioid
Malawi,Opioid use disorders,0.9218562841415404,0.406222939,0.2897267043590545,0.01352453,0.00999751,0.1055420562624931,1.7596070766448977,41.122764587402344,4112.276458740234,Opioid
Malaysia,Opioid use disorders,0.5685068368911743,0.7294516563415527,0.1916709840297699,0.004614706,0.007006052,0.068897948,2.028191089630127,19.407087326049805,1940.7087326049805,Opioid
Maldives,Opioid use disorders,0.5729286074638367,0.718583882,0.1910376846790313,0.004150941,0.006810766,0.069297872,2.0203542709350586,21.219558715820312,2121.9558715820312,Opioid
Mali,Opioid use disorders,0.9228532314300536,0.4080345630645752,0.2978226840496063,0.013681117,0.003613719,0.1115916818380355,1.7571594715118408,45.507442474365234,4550.744247436523,Opioid
Malta,Opioid use disorders,0.5508514642715454,0.7076940536499023,0.1906308978796005,0.007417176,0.005805153,0.068965264,1.4488873481750488,10.541912078857422,1054.1912078857422,Opioid
Marshall_Islands,Opioid use disorders,0.5775236487388611,0.7199548482894897,0.1854853481054306,0.006786765,0.006269613,0.066808291,2.0215184688568115,32.695674896240234,3269.567489624023,Opioid
Mauritania,Opioid use disorders,0.5888656973838806,0.7162045240402222,0.1745385229587555,0.00797803,0.006194659,0.065168649,2.008631467819214,38.472381591796875,3847.238159179687,Opioid
Mauritius,Opioid use disorders,0.5577176809310913,0.7152974009513855,0.1858087480068206,0.007079618,0.010188605,0.067728624,1.4545809030532837,14.114058494567873,1411.405849456787,Opioid
Mexico,Opioid use disorders,0.5720354914665222,0.7153090238571167,0.1885591894388198,0.005930882,0.006168343,0.066227585,2.033813238143921,21.91629409790039,2191.629409790039,Opioid
Micronesia_(Federated_States_of),Opioid use disorders,0.574258029,0.7219383716583252,0.1882397383451461,0.0071855,0.00589026,0.067365721,2.021627902984619,27.827617645263672,2782.761764526367,Opioid
Monaco,Opioid use disorders,0.5507373809814453,0.7164216041564941,0.1935852766036987,0.0144775,0.004779627,0.070326231,1.451319456100464,10.869706153869627,1086.970615386963,Opioid
Mongolia,Opioid use disorders,0.5605731010437012,0.7131816148757935,0.1824484914541244,0.007216588,0.006502511,0.065745682,1.459614872932434,23.42582321166992,2342.582321166992,Opioid
Montenegro,Opioid use disorders,0.559288502,0.7247294187545776,0.1907042115926742,0.009608971,0.00671479,0.068938181,2.044328212738037,13.453059196472168,1345.3059196472168,Opioid
Morocco,Opioid use disorders,0.5565543174743652,0.706550121,0.175513208,0.006311,0.008941435,0.063769482,1.4539556503295898,22.121322631835938,2212.1322631835938,Opioid
Mozambique,Opioid use disorders,0.9161221981048584,0.412568599,0.2694843709468841,0.013106971,0.004576015,0.1002120077610015,1.7692997455596924,42.14400100708008,4214.400100708008,Opioid
Myanmar,Opioid use disorders,0.5877958536148071,0.7225962281227112,0.1863778233528137,0.0097845,0.007111639,0.069047607,2.0025956630706787,21.248882293701172,2124.888229370117,Opioid
Namibia,Opioid use disorders,0.5765111446380615,0.6894265413284302,0.1636428833007812,0.010234412,0.006801766,0.1301369220018386,1.5778024196624756,31.49573516845703,3149.573516845703,Opioid
Nauru,Opioid use disorders,0.5764108896255493,0.7226698994636536,0.1849866062402725,0.007908647,0.006560749,0.066040911,2.0194995403289795,30.719942092895508,3071.994209289551,Opioid
Nepal,Opioid use disorders,0.5695969462394714,0.7246822118759155,0.184975117,0.008230941,0.006584336,0.065571137,2.032466411590576,27.179500579833984,2717.9500579833984,Opioid
Netherlands,Opioid use disorders,0.5561835169792175,0.7169114351272583,0.1824133694171905,0.008614706,0.011029191,0.068956003,1.4824484586715698,11.41555881500244,1141.555881500244,Opioid
New_Zealand,Opioid use disorders,0.5552994608879089,0.7205876111984253,0.1858027279376983,0.007098324,0.008367811,0.067342758,1.454802155,14.012852668762209,1401.2852668762207,Opioid
Nicaragua,Opioid use disorders,0.5707976818084717,0.7179621458053589,0.1789898872375488,0.005713706,0.005801047,0.065687135,2.0273356437683105,26.145999908447266,2614.5999908447266,Opioid
Niger,Opioid use disorders,0.9252223372459412,0.4092747569084167,0.2832969725131988,0.014739059,0.003636596,0.1061534732580185,1.767229437828064,49.80908966064453,4980.908966064453,Opioid
Nigeria,Opioid use disorders,0.9280655980110168,0.4074880480766296,0.2941051125526428,0.015567823,0.003771654,0.1093297451734542,1.7564690113067627,41.04158782958984,4104.158782958984,Opioid
Niue,Opioid use disorders,0.5732573866844177,0.7236540913581848,0.1882955133914947,0.012968089,0.006416522,0.067549959,2.026012420654297,18.421293258666992,1842.1293258666992,Opioid
North_Macedonia,Opioid use disorders,0.5451200604438782,0.7252984642982483,0.1916059851646423,0.009370206,0.007601883,0.068690807,1.4460442066192627,13.378000259399414,1337.8000259399414,Opioid
Northern_Mariana_Islands,Opioid use disorders,0.573370099,0.720936656,0.1887448579072952,0.003411529,0.006715683,0.06835252,2.0273478031158447,22.426881790161133,2242.6881790161133,Opioid
Norway,Opioid use disorders,0.9741657972335817,0.7017024159431458,0.1816422790288925,0.009009559,0.00910272,0.064192027,1.6764814853668213,12.190147399902344,1219.0147399902344,Opioid
Oman,Opioid use disorders,0.5583072304725647,0.7151896953582764,0.1757771670818328,0.002878559,0.005630643,0.063751198,1.4561424255371094,23.218706130981445,2321.8706130981445,Opioid
Pakistan,Opioid use disorders,0.5695709586143494,0.7239025235176086,0.1735904812812805,0.008303911,0.006368577,0.064418659,2.0261785984039307,34.26667785644531,3426.6677856445312,Opioid
Palau,Opioid use disorders,0.5672825574874878,0.7215731143951416,0.1857975125312805,0.009980029,0.005538481,0.067888737,2.030862808227539,15.096235275268556,1509.6235275268557,Opioid
Palestine,Opioid use disorders,0.5684720277786255,0.6919523477554321,0.1622084081172943,0.003949441,0.005074267,0.1300328373908996,1.4609252214431765,35.96888351,3596.8883514404297,Opioid
Panama,Opioid use disorders,0.5703952312469482,0.7190546989440918,0.186646968,0.004839176,0.00588849,0.067855388,2.029672384262085,21.693029403686523,2169.3029403686523,Opioid
Papua_New_Guinea,Opioid use disorders,0.5873034000396729,0.7220114469528198,0.1819763332605362,0.007480735,0.006263966,0.065439314,2.010430097579956,31.482412338256836,3148.2412338256836,Opioid
Paraguay,Opioid use disorders,0.5710349082946777,0.7171490788459778,0.1881441920995712,0.005621412,0.005730044,0.067836478,2.0139732360839844,25.325117111206055,2532.5117111206055,Opioid
Peru,Opioid use disorders,0.5682920813560486,0.7210833430290222,0.1852774769067764,0.006385912,0.006050188,0.065764196,2.001716136932373,21.908470153808594,2190.8470153808594,Opioid
